fetched_at,Imeino,Vehicle_No,Vehicle_Name,Company,Branch,Vehicletype,DeviceModel,Status,Power,IGN,GPS,Speed,Angle,course,Odometer,can_odometer,Latitude,Longitude,Location,POI,GPSActualTime,Datetime,Temperature,ExternalVolt,battery_percentage,satellite_count,gps_hdop,Fuel,AC,SOS,Immobilize_State,Door1,Door2,Door3,Door4,elock,Driver_First_Name,Driver_Middle_Name,Driver_Last_Name,Ibutton/RFID,Vin,mcc,mnc,cellid,lac,heartbeat,username,Altitude
2026-05-21T10:57:39,990000000004557,DEMO-4557,Demo Vehicle 4557,Demo Fleet,Branch-22,Truck,DEMO-TRACKER,MOVING,OFF,ON,ON,45,201,69,150127,0,-1.104557,36.713671,Mock Yard 22,,2026-05-21T10:58:45,2026-05-21T10:58:45,23,12.7,97,10,0.7,47,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4557,Test,User,TAG-4557,VINDEMO00004557,640,2,24557,557,1,demo-user,1157
2026-05-21T10:58:46,990000000004558,DEMO-4558,Demo Vehicle 4558,Demo Fleet,Branch-23,Truck,DEMO-TRACKER,STOP,ON,ON,ON,46,214,86,150138,0,-1.104558,36.713674,Mock Yard 23,,2026-05-21T10:59:50,2026-05-21T10:59:50,24,12.8,98,11,0.8,48,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4558,Test,User,TAG-4558,VINDEMO00004558,640,2,24558,558,0,demo-user,1158
2026-05-21T10:59:53,990000000004559,DEMO-4559,Demo Vehicle 4559,Demo Fleet,Branch-24,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,47,227,103,150149,0,-1.104559,36.713677,Mock Yard 24,,2026-05-21T10:00:55,2026-05-21T10:00:55,25,12.9,99,12,0.9,49,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4559,Test,User,TAG-4559,VINDEMO00004559,640,2,24559,559,1,demo-user,1159
2026-05-21T10:00:00,990000000004560,DEMO-4560,Demo Vehicle 4560,Demo Fleet,Branch-01,Truck,DEMO-TRACKER,STOP,OFF,OFF,OFF,48,240,120,150160,0,-1.104560,36.713680,Mock Yard 01,,2026-05-21T10:01:00,2026-05-21T10:01:00,26,12.0,60,8,0.2,50,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4560,Test,User,TAG-4560,VINDEMO00004560,640,2,24560,560,0,demo-user,1160
2026-05-21T10:01:07,990000000004561,DEMO-4561,Demo Vehicle 4561,Demo Fleet,Branch-02,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,49,253,137,150171,0,-1.104561,36.713683,Mock Yard 02,,2026-05-21T10:02:05,2026-05-21T10:02:05,27,12.1,61,9,0.3,51,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4561,Test,User,TAG-4561,VINDEMO00004561,640,2,24561,561,1,demo-user,1161
2026-05-21T10:02:14,990000000004562,DEMO-4562,Demo Vehicle 4562,Demo Fleet,Branch-03,Truck,DEMO-TRACKER,STOP,ON,ON,ON,50,266,154,150182,0,-1.104562,36.713686,Mock Yard 03,,2026-05-21T10:03:10,2026-05-21T10:03:10,28,12.2,62,10,0.4,52,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4562,Test,User,TAG-4562,VINDEMO00004562,640,2,24562,562,0,demo-user,1162
2026-05-21T10:03:21,990000000004563,DEMO-4563,Demo Vehicle 4563,Demo Fleet,Branch-04,Truck,DEMO-TRACKER,MOVING,OFF,ON,ON,51,279,171,150193,0,-1.104563,36.713689,Mock Yard 04,,2026-05-21T10:04:15,2026-05-21T10:04:15,20,12.3,63,11,0.5,53,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4563,Test,User,TAG-4563,VINDEMO00004563,640,2,24563,563,1,demo-user,1163
2026-05-21T10:04:28,990000000004564,DEMO-4564,Demo Vehicle 4564,Demo Fleet,Branch-05,Truck,DEMO-TRACKER,STOP,ON,OFF,ON,52,292,188,150204,0,-1.104564,36.713692,Mock Yard 05,,2026-05-21T10:05:20,2026-05-21T10:05:20,21,12.4,64,12,0.6,54,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4564,Test,User,TAG-4564,VINDEMO00004564,640,2,24564,564,0,demo-user,1164
2026-05-21T10:05:35,990000000004565,DEMO-4565,Demo Vehicle 4565,Demo Fleet,Branch-06,Truck,DEMO-TRACKER,MOVING,ON,ON,OFF,53,305,205,150215,0,-1.104565,36.713695,Mock Yard 06,,2026-05-21T10:06:25,2026-05-21T10:06:25,22,12.5,65,8,0.7,55,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4565,Test,User,TAG-4565,VINDEMO00004565,640,2,24565,565,1,demo-user,1165
2026-05-21T10:06:42,990000000004566,DEMO-4566,Demo Vehicle 4566,Demo Fleet,Branch-07,Truck,DEMO-TRACKER,STOP,OFF,ON,ON,54,318,222,150226,0,-1.104566,36.713698,Mock Yard 07,,2026-05-21T10:07:30,2026-05-21T10:07:30,23,12.6,66,9,0.8,56,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4566,Test,User,TAG-4566,VINDEMO00004566,640,2,24566,566,0,demo-user,1166
2026-05-21T10:07:49,990000000004567,DEMO-4567,Demo Vehicle 4567,Demo Fleet,Branch-08,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,55,331,239,150237,0,-1.104567,36.713701,Mock Yard 08,,2026-05-21T10:08:35,2026-05-21T10:08:35,24,12.7,67,10,0.9,57,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4567,Test,User,TAG-4567,VINDEMO00004567,640,2,24567,567,1,demo-user,1167
2026-05-21T10:08:56,990000000004568,DEMO-4568,Demo Vehicle 4568,Demo Fleet,Branch-09,Truck,DEMO-TRACKER,STOP,ON,OFF,ON,56,344,256,150248,0,-1.104568,36.713704,Mock Yard 09,,2026-05-21T10:09:40,2026-05-21T10:09:40,25,12.8,68,11,0.2,58,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4568,Test,User,TAG-4568,VINDEMO00004568,640,2,24568,568,0,demo-user,1168
2026-05-21T10:09:03,990000000004569,DEMO-4569,Demo Vehicle 4569,Demo Fleet,Branch-10,Truck,DEMO-TRACKER,MOVING,OFF,ON,ON,57,357,273,150259,0,-1.104569,36.713707,Mock Yard 10,,2026-05-21T10:10:45,2026-05-21T10:10:45,26,12.9,69,12,0.3,59,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4569,Test,User,TAG-4569,VINDEMO00004569,640,2,24569,569,1,demo-user,1169
2026-05-21T10:10:10,990000000004570,DEMO-4570,Demo Vehicle 4570,Demo Fleet,Branch-11,Truck,DEMO-TRACKER,STOP,ON,ON,OFF,58,10,290,150270,0,-1.104570,36.713710,Mock Yard 11,,2026-05-21T10:11:50,2026-05-21T10:11:50,27,12.0,70,8,0.4,60,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4570,Test,User,TAG-4570,VINDEMO00004570,640,2,24570,570,0,demo-user,1170
2026-05-21T10:11:17,990000000004571,DEMO-4571,Demo Vehicle 4571,Demo Fleet,Branch-12,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,59,23,307,150281,0,-1.104571,36.713713,Mock Yard 12,,2026-05-21T10:12:55,2026-05-21T10:12:55,28,12.1,71,9,0.5,61,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4571,Test,User,TAG-4571,VINDEMO00004571,640,2,24571,571,1,demo-user,1171
2026-05-21T10:12:24,990000000004572,DEMO-4572,Demo Vehicle 4572,Demo Fleet,Branch-13,Truck,DEMO-TRACKER,STOP,OFF,OFF,ON,60,36,324,150292,0,-1.104572,36.713716,Mock Yard 13,,2026-05-21T10:13:00,2026-05-21T10:13:00,20,12.2,72,10,0.6,62,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4572,Test,User,TAG-4572,VINDEMO00004572,640,2,24572,572,0,demo-user,1172
2026-05-21T10:13:31,990000000004573,DEMO-4573,Demo Vehicle 4573,Demo Fleet,Branch-14,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,61,49,341,150303,0,-1.104573,36.713719,Mock Yard 14,,2026-05-21T10:14:05,2026-05-21T10:14:05,21,12.3,73,11,0.7,63,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4573,Test,User,TAG-4573,VINDEMO00004573,640,2,24573,573,1,demo-user,1173
2026-05-21T10:14:38,990000000004574,DEMO-4574,Demo Vehicle 4574,Demo Fleet,Branch-15,Truck,DEMO-TRACKER,STOP,ON,ON,ON,62,62,358,150314,0,-1.104574,36.713722,Mock Yard 15,,2026-05-21T10:15:10,2026-05-21T10:15:10,22,12.4,74,12,0.8,64,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4574,Test,User,TAG-4574,VINDEMO00004574,640,2,24574,574,0,demo-user,1174
2026-05-21T10:15:45,990000000004575,DEMO-4575,Demo Vehicle 4575,Demo Fleet,Branch-16,Truck,DEMO-TRACKER,MOVING,OFF,ON,OFF,63,75,15,150325,0,-1.104575,36.713725,Mock Yard 16,,2026-05-21T10:16:15,2026-05-21T10:16:15,23,12.5,75,8,0.9,65,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4575,Test,User,TAG-4575,VINDEMO00004575,640,2,24575,575,1,demo-user,1175
2026-05-21T10:16:52,990000000004576,DEMO-4576,Demo Vehicle 4576,Demo Fleet,Branch-17,Truck,DEMO-TRACKER,STOP,ON,OFF,ON,64,88,32,150336,0,-1.104576,36.713728,Mock Yard 17,,2026-05-21T10:17:20,2026-05-21T10:17:20,24,12.6,76,9,0.2,66,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4576,Test,User,TAG-4576,VINDEMO00004576,640,2,24576,576,0,demo-user,1176
2026-05-21T10:17:59,990000000004577,DEMO-4577,Demo Vehicle 4577,Demo Fleet,Branch-18,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,65,101,49,150347,0,-1.104577,36.713731,Mock Yard 18,,2026-05-21T10:18:25,2026-05-21T10:18:25,25,12.7,77,10,0.3,67,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4577,Test,User,TAG-4577,VINDEMO00004577,640,2,24577,577,1,demo-user,1177
2026-05-21T10:18:06,990000000004578,DEMO-4578,Demo Vehicle 4578,Demo Fleet,Branch-19,Truck,DEMO-TRACKER,STOP,OFF,ON,ON,66,114,66,150358,0,-1.104578,36.713734,Mock Yard 19,,2026-05-21T10:19:30,2026-05-21T10:19:30,26,12.8,78,11,0.4,68,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4578,Test,User,TAG-4578,VINDEMO00004578,640,2,24578,578,0,demo-user,1178
2026-05-21T10:19:13,990000000004579,DEMO-4579,Demo Vehicle 4579,Demo Fleet,Branch-20,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,67,127,83,150369,0,-1.104579,36.713737,Mock Yard 20,,2026-05-21T10:20:35,2026-05-21T10:20:35,27,12.9,79,12,0.5,69,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4579,Test,User,TAG-4579,VINDEMO00004579,640,2,24579,579,1,demo-user,1179
2026-05-21T10:20:20,990000000004580,DEMO-4580,Demo Vehicle 4580,Demo Fleet,Branch-21,Truck,DEMO-TRACKER,STOP,ON,OFF,OFF,68,140,100,150380,0,-1.104580,36.713740,Mock Yard 21,,2026-05-21T10:21:40,2026-05-21T10:21:40,28,12.0,80,8,0.6,70,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4580,Test,User,TAG-4580,VINDEMO00004580,640,2,24580,580,0,demo-user,1180
2026-05-21T10:21:27,990000000004581,DEMO-4581,Demo Vehicle 4581,Demo Fleet,Branch-22,Truck,DEMO-TRACKER,MOVING,OFF,ON,ON,69,153,117,150391,0,-1.104581,36.713743,Mock Yard 22,,2026-05-21T10:22:45,2026-05-21T10:22:45,20,12.1,81,9,0.7,71,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4581,Test,User,TAG-4581,VINDEMO00004581,640,2,24581,581,1,demo-user,1181
2026-05-21T10:22:34,990000000004582,DEMO-4582,Demo Vehicle 4582,Demo Fleet,Branch-23,Truck,DEMO-TRACKER,STOP,ON,ON,ON,70,166,134,150402,0,-1.104582,36.713746,Mock Yard 23,,2026-05-21T10:23:50,2026-05-21T10:23:50,21,12.2,82,10,0.8,72,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4582,Test,User,TAG-4582,VINDEMO00004582,640,2,24582,582,0,demo-user,1182
2026-05-21T10:23:41,990000000004583,DEMO-4583,Demo Vehicle 4583,Demo Fleet,Branch-24,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,71,179,151,150413,0,-1.104583,36.713749,Mock Yard 24,,2026-05-21T10:24:55,2026-05-21T10:24:55,22,12.3,83,11,0.9,73,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4583,Test,User,TAG-4583,VINDEMO00004583,640,2,24583,583,1,demo-user,1183
2026-05-21T10:24:48,990000000004584,DEMO-4584,Demo Vehicle 4584,Demo Fleet,Branch-01,Truck,DEMO-TRACKER,STOP,OFF,OFF,ON,72,192,168,150424,0,-1.104584,36.713752,Mock Yard 01,,2026-05-21T10:25:00,2026-05-21T10:25:00,23,12.4,84,12,0.2,74,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4584,Test,User,TAG-4584,VINDEMO00004584,640,2,24584,584,0,demo-user,1184
2026-05-21T10:25:55,990000000004585,DEMO-4585,Demo Vehicle 4585,Demo Fleet,Branch-02,Truck,DEMO-TRACKER,MOVING,ON,ON,OFF,73,205,185,150435,0,-1.104585,36.713755,Mock Yard 02,,2026-05-21T10:26:05,2026-05-21T10:26:05,24,12.5,85,8,0.3,75,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4585,Test,User,TAG-4585,VINDEMO00004585,640,2,24585,585,1,demo-user,1185
2026-05-21T10:26:02,990000000004586,DEMO-4586,Demo Vehicle 4586,Demo Fleet,Branch-03,Truck,DEMO-TRACKER,STOP,ON,ON,ON,74,218,202,150446,0,-1.104586,36.713758,Mock Yard 03,,2026-05-21T10:27:10,2026-05-21T10:27:10,25,12.6,86,9,0.4,76,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4586,Test,User,TAG-4586,VINDEMO00004586,640,2,24586,586,0,demo-user,1186
2026-05-21T10:27:09,990000000004587,DEMO-4587,Demo Vehicle 4587,Demo Fleet,Branch-04,Truck,DEMO-TRACKER,MOVING,OFF,ON,ON,75,231,219,150457,0,-1.104587,36.713761,Mock Yard 04,,2026-05-21T10:28:15,2026-05-21T10:28:15,26,12.7,87,10,0.5,77,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4587,Test,User,TAG-4587,VINDEMO00004587,640,2,24587,587,1,demo-user,1187
2026-05-21T10:28:16,990000000004588,DEMO-4588,Demo Vehicle 4588,Demo Fleet,Branch-05,Truck,DEMO-TRACKER,STOP,ON,OFF,ON,76,244,236,150468,0,-1.104588,36.713764,Mock Yard 05,,2026-05-21T10:29:20,2026-05-21T10:29:20,27,12.8,88,11,0.6,78,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4588,Test,User,TAG-4588,VINDEMO00004588,640,2,24588,588,0,demo-user,1188
2026-05-21T10:29:23,990000000004589,DEMO-4589,Demo Vehicle 4589,Demo Fleet,Branch-06,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,77,257,253,150479,0,-1.104589,36.713767,Mock Yard 06,,2026-05-21T10:30:25,2026-05-21T10:30:25,28,12.9,89,12,0.7,79,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4589,Test,User,TAG-4589,VINDEMO00004589,640,2,24589,589,1,demo-user,1189
2026-05-21T10:30:30,990000000004590,DEMO-4590,Demo Vehicle 4590,Demo Fleet,Branch-07,Truck,DEMO-TRACKER,STOP,OFF,ON,OFF,78,270,270,150490,0,-1.104590,36.713770,Mock Yard 07,,2026-05-21T10:31:30,2026-05-21T10:31:30,20,12.0,90,8,0.8,35,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4590,Test,User,TAG-4590,VINDEMO00004590,640,2,24590,590,0,demo-user,1190
2026-05-21T10:31:37,990000000004591,DEMO-4591,Demo Vehicle 4591,Demo Fleet,Branch-08,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,79,283,287,150501,0,-1.104591,36.713773,Mock Yard 08,,2026-05-21T10:32:35,2026-05-21T10:32:35,21,12.1,91,9,0.9,36,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4591,Test,User,TAG-4591,VINDEMO00004591,640,2,24591,591,1,demo-user,1191
2026-05-21T10:32:44,990000000004592,DEMO-4592,Demo Vehicle 4592,Demo Fleet,Branch-09,Truck,DEMO-TRACKER,STOP,ON,OFF,ON,80,296,304,150512,0,-1.104592,36.713776,Mock Yard 09,,2026-05-21T10:33:40,2026-05-21T10:33:40,22,12.2,92,10,0.2,37,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4592,Test,User,TAG-4592,VINDEMO00004592,640,2,24592,592,0,demo-user,1192
2026-05-21T10:33:51,990000000004593,DEMO-4593,Demo Vehicle 4593,Demo Fleet,Branch-10,Truck,DEMO-TRACKER,MOVING,OFF,ON,ON,81,309,321,150523,0,-1.104593,36.713779,Mock Yard 10,,2026-05-21T10:34:45,2026-05-21T10:34:45,23,12.3,93,11,0.3,38,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4593,Test,User,TAG-4593,VINDEMO00004593,640,2,24593,593,1,demo-user,1193
2026-05-21T10:34:58,990000000004594,DEMO-4594,Demo Vehicle 4594,Demo Fleet,Branch-11,Truck,DEMO-TRACKER,STOP,ON,ON,ON,82,322,338,150534,0,-1.104594,36.713782,Mock Yard 11,,2026-05-21T10:35:50,2026-05-21T10:35:50,24,12.4,94,12,0.4,39,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4594,Test,User,TAG-4594,VINDEMO00004594,640,2,24594,594,0,demo-user,1194
2026-05-21T10:35:05,990000000004595,DEMO-4595,Demo Vehicle 4595,Demo Fleet,Branch-12,Truck,DEMO-TRACKER,MOVING,ON,ON,OFF,83,335,355,150545,0,-1.104595,36.713785,Mock Yard 12,,2026-05-21T10:36:55,2026-05-21T10:36:55,25,12.5,95,8,0.5,40,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4595,Test,User,TAG-4595,VINDEMO00004595,640,2,24595,595,1,demo-user,1195
2026-05-21T10:36:12,990000000004596,DEMO-4596,Demo Vehicle 4596,Demo Fleet,Branch-13,Truck,DEMO-TRACKER,STOP,OFF,OFF,ON,84,348,12,150556,0,-1.104596,36.713788,Mock Yard 13,,2026-05-21T10:37:00,2026-05-21T10:37:00,26,12.6,96,9,0.6,41,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4596,Test,User,TAG-4596,VINDEMO00004596,640,2,24596,596,0,demo-user,1196
2026-05-21T10:37:19,990000000004597,DEMO-4597,Demo Vehicle 4597,Demo Fleet,Branch-14,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,85,1,29,150567,0,-1.104597,36.713791,Mock Yard 14,,2026-05-21T10:38:05,2026-05-21T10:38:05,27,12.7,97,10,0.7,42,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4597,Test,User,TAG-4597,VINDEMO00004597,640,2,24597,597,1,demo-user,1197
2026-05-21T10:38:26,990000000004598,DEMO-4598,Demo Vehicle 4598,Demo Fleet,Branch-15,Truck,DEMO-TRACKER,STOP,ON,ON,ON,86,14,46,150578,0,-1.104598,36.713794,Mock Yard 15,,2026-05-21T10:39:10,2026-05-21T10:39:10,28,12.8,98,11,0.8,43,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4598,Test,User,TAG-4598,VINDEMO00004598,640,2,24598,598,0,demo-user,1198
2026-05-21T10:39:33,990000000004599,DEMO-4599,Demo Vehicle 4599,Demo Fleet,Branch-16,Truck,DEMO-TRACKER,MOVING,OFF,ON,ON,87,27,63,150589,0,-1.104599,36.713797,Mock Yard 16,,2026-05-21T10:40:15,2026-05-21T10:40:15,20,12.9,99,12,0.9,44,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4599,Test,User,TAG-4599,VINDEMO00004599,640,2,24599,599,1,demo-user,1199
2026-05-21T10:40:40,990000000004600,DEMO-4600,Demo Vehicle 4600,Demo Fleet,Branch-17,Truck,DEMO-TRACKER,STOP,ON,OFF,OFF,88,40,80,150600,0,-1.104600,36.713800,Mock Yard 17,,2026-05-21T10:41:20,2026-05-21T10:41:20,21,12.0,60,8,0.2,45,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4600,Test,User,TAG-4600,VINDEMO00004600,640,2,24600,500,0,demo-user,1200
2026-05-21T10:41:47,990000000004601,DEMO-4601,Demo Vehicle 4601,Demo Fleet,Branch-18,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,89,53,97,150611,0,-1.104601,36.713803,Mock Yard 18,,2026-05-21T10:42:25,2026-05-21T10:42:25,22,12.1,61,9,0.3,46,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4601,Test,User,TAG-4601,VINDEMO00004601,640,2,24601,501,1,demo-user,1201
2026-05-21T10:42:54,990000000004602,DEMO-4602,Demo Vehicle 4602,Demo Fleet,Branch-19,Truck,DEMO-TRACKER,STOP,OFF,ON,ON,90,66,114,150622,0,-1.104602,36.713806,Mock Yard 19,,2026-05-21T10:43:30,2026-05-21T10:43:30,23,12.2,62,10,0.4,47,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4602,Test,User,TAG-4602,VINDEMO00004602,640,2,24602,502,0,demo-user,1202
2026-05-21T10:43:01,990000000004603,DEMO-4603,Demo Vehicle 4603,Demo Fleet,Branch-20,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,91,79,131,150633,0,-1.104603,36.713809,Mock Yard 20,,2026-05-21T10:44:35,2026-05-21T10:44:35,24,12.3,63,11,0.5,48,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4603,Test,User,TAG-4603,VINDEMO00004603,640,2,24603,503,1,demo-user,1203
2026-05-21T10:44:08,990000000004604,DEMO-4604,Demo Vehicle 4604,Demo Fleet,Branch-21,Truck,DEMO-TRACKER,STOP,ON,OFF,ON,92,92,148,150644,0,-1.104604,36.713812,Mock Yard 21,,2026-05-21T10:45:40,2026-05-21T10:45:40,25,12.4,64,12,0.6,49,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4604,Test,User,TAG-4604,VINDEMO00004604,640,2,24604,504,0,demo-user,1204
2026-05-21T10:45:15,990000000004605,DEMO-4605,Demo Vehicle 4605,Demo Fleet,Branch-22,Truck,DEMO-TRACKER,MOVING,OFF,ON,OFF,93,105,165,150655,0,-1.104605,36.713815,Mock Yard 22,,2026-05-21T10:46:45,2026-05-21T10:46:45,26,12.5,65,8,0.7,50,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4605,Test,User,TAG-4605,VINDEMO00004605,640,2,24605,505,1,demo-user,1205
2026-05-21T10:46:22,990000000004606,DEMO-4606,Demo Vehicle 4606,Demo Fleet,Branch-23,Truck,DEMO-TRACKER,STOP,ON,ON,ON,94,118,182,150666,0,-1.104606,36.713818,Mock Yard 23,,2026-05-21T10:47:50,2026-05-21T10:47:50,27,12.6,66,9,0.8,51,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4606,Test,User,TAG-4606,VINDEMO00004606,640,2,24606,506,0,demo-user,1206
2026-05-21T10:47:29,990000000004607,DEMO-4607,Demo Vehicle 4607,Demo Fleet,Branch-24,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,95,131,199,150677,0,-1.104607,36.713821,Mock Yard 24,,2026-05-21T10:48:55,2026-05-21T10:48:55,28,12.7,67,10,0.9,52,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4607,Test,User,TAG-4607,VINDEMO00004607,640,2,24607,507,1,demo-user,1207
2026-05-21T10:48:36,990000000004608,DEMO-4608,Demo Vehicle 4608,Demo Fleet,Branch-01,Truck,DEMO-TRACKER,STOP,OFF,OFF,ON,0,144,216,150688,0,-1.104608,36.713824,Mock Yard 01,,2026-05-21T10:49:00,2026-05-21T10:49:00,20,12.8,68,11,0.2,53,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4608,Test,User,TAG-4608,VINDEMO00004608,640,2,24608,508,0,demo-user,1208
2026-05-21T10:49:43,990000000004609,DEMO-4609,Demo Vehicle 4609,Demo Fleet,Branch-02,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,1,157,233,150699,0,-1.104609,36.713827,Mock Yard 02,,2026-05-21T10:50:05,2026-05-21T10:50:05,21,12.9,69,12,0.3,54,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4609,Test,User,TAG-4609,VINDEMO00004609,640,2,24609,509,1,demo-user,1209
2026-05-21T10:50:50,990000000004610,DEMO-4610,Demo Vehicle 4610,Demo Fleet,Branch-03,Truck,DEMO-TRACKER,STOP,ON,ON,OFF,2,170,250,150710,0,-1.104610,36.713830,Mock Yard 03,,2026-05-21T10:51:10,2026-05-21T10:51:10,22,12.0,70,8,0.4,55,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4610,Test,User,TAG-4610,VINDEMO00004610,640,2,24610,510,0,demo-user,1210
2026-05-21T10:51:57,990000000004611,DEMO-4611,Demo Vehicle 4611,Demo Fleet,Branch-04,Truck,DEMO-TRACKER,MOVING,OFF,ON,ON,3,183,267,150721,0,-1.104611,36.713833,Mock Yard 04,,2026-05-21T10:52:15,2026-05-21T10:52:15,23,12.1,71,9,0.5,56,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4611,Test,User,TAG-4611,VINDEMO00004611,640,2,24611,511,1,demo-user,1211
2026-05-21T10:52:04,990000000004612,DEMO-4612,Demo Vehicle 4612,Demo Fleet,Branch-05,Truck,DEMO-TRACKER,STOP,ON,OFF,ON,4,196,284,150732,0,-1.104612,36.713836,Mock Yard 05,,2026-05-21T10:53:20,2026-05-21T10:53:20,24,12.2,72,10,0.6,57,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver4612,Test,User,TAG-4612,VINDEMO00004612,640,2,24612,512,0,demo-user,1212
